id,title,property_type,municipality,surface,rooms,bedrooms,bathrooms,description,images_count,price_tnd,city,property_subtype,log_surface,rooms_per_m2,price_per_m2,m2_per_room,property_type_enc,property_subtype_enc,city_mean_enc,city_med_enc,city_freq_enc,subtype_price_enc
1559,Appartement s1 dans une résidence avec piscine,apartment,Tunisie,83.8,2.0,1.0,1.0,- appartement s1 de 78m² - résidence pieds dans l'eau - vue latérale sur la mer - piscine - haut standing - cuisine équipée -parking 20mdt,10,300000.0,Autre,apartment,4.440295542797857,0.02386634844868735,3579.952267303103,41.9,0,0,398396.0297239915,360000.0,471,482143.85088757396
1560,S2 en vente,apartment,Tunisie,135.4,3.0,2.0,1.0,"Direct promoteur, spacieux appartement S2 en rez-de-chaussée d’une superficie habitable de 131,39 m², bénéficiant d’un jardin privatif de 40 m².Dès l’entrée, vous découvrez un salon lumineux donnant accès à un jardin verdoyant.La cuisine, indépendante, est entièrement aménagée et équipée (plaque de cuisson, hotte aspirante et four), elle est climatisée, dispose d’un séchoir pratique et donne également accès au jardin.Un point d’eau est à la disposition des invitésLa partie nuit se compose de deux chambres à coucher, chacune équipée d’un dressing et d’un climatiseur, offrant un accès direct au jardin.Le bien comprend également une place de parking au sous-sol.",22,592000.0,Autre,apartment,4.915591745409362,0.022156573116691284,4372.2304283604135,45.13333333333333,0,0,398396.0297239915,360000.0,471,482143.85088757396
1564,A vendre Appartement S3 à La Soukra,apartment,Tunisie,120.6,3.0,2.0,1.0,"L’agence immobilière Le Boulevard vous propose : A #Vendre           #Référence : 1240a Un appartement S3 haut standing Direct promoteur, dans une résidence bien sécurisée à Soukra, Tunis. Il se compose d'un salon, 2 Chambres à coucher, suite parentale, salle d’eau, balcon et d'une cuisine bien équipée (plaque, hotte, etc.). •	Une Parking au sous-sol sécurisé. •	Portes blindées et portes intérieures importées. •	Sanitaires et robinetterie de première qualité. •	Cuisines agencées et équipées : plaque, hotte et four inclus. •	Chauffage central et climatisation split installés. •	Faux plafonds généralisés. •	Menuiserie aluminium double vitrage et volets roulants électriques. •	Système d’alarme et caméras pour votre sécurité. •	Dressings agencés pour un rangement optimal. •	Parabole numérique déjà installée. •	Remise de clé : immédiate •	Superficie couverte : 122m² •	Prix : 428.000 TND",9,428000.0,La Soukra,apartment,4.800736969532067,0.024875621890547265,3548.922056384743,40.199999999999996,0,0,521519.9090909091,443000.0,187,482143.85088757396
1571,Appartement S2 à vendre Hammamet 2 min plage,apartment,Tunisie,72.8,2.0,1.0,1.0,"Click Dar Immobilier vous propose pour la vente, appartement S2 au 1ér étage d’une résidence gardée situé à Hammamet, 2 min à pied de la plage. Superficie : 75 m² Il se compose de : salon, 02 chambres, Kitchenette, salle de douche et Balcon Chauffage central et climatisation Prix : 450 Md Référence : AN060",7,450000.0,Hammamet,apartment,4.301358731606427,0.027472527472527472,6181.318681318681,36.4,0,0,389698.6301369863,375000.0,146,482143.85088757396
1576,"S2 de 94,30m² et une terrasses de 6m²",apartment,Tunisie,100.1,3.0,2.0,1.0,"La Résidence « REGALIA 2 » se situe à Ain Zaghouan et donne directement sur l’avenue Khalid Ibn El Walid, elle est idéalement placée à dix minutes du centre ville et de la Marsa, et à proximité des Berges du Lac et de l’aéroport. _CONCEPTION Née d’un désir d’exclusivité et d’excellence, la Résidence REGALIA se distingue par l’originalité de son architecture et de la conception de ses façades et de ses parties communes. La résidence s’articule autour d’une multitude d’espaces verts à la végétation luxuriante créant ainsi un véritable véritable poumon vert et faisant de la résidence un havre de paix et de sérénité. La 1 ère tranche de la Résidence « REGALIA » est composée de 02 Blocs comprenant des locaux de commerce et des appartements de Haut Standing de type S+1, S+2 et S+3, aux plans optimisés et jouissant de terrasses privatives. Les surfaces des appartements sont comprises entre 58m2 et plus de 165 m². Des places de stationnement et des celliers privatifs sont disponibles au sous-sol. _SERVICES DE PROXIMITÉ La Résidence jouit d’une multitude de services à proximité immédiate : Supermarchés « Monoprix, M.G » épicerie fine « BEN YAGHLEN ET BEN GAYED HESSINE » Jardin d’enfants, pharmacie, clinique la Soukra créant ainsi un espace de vie harmonieux et réfléchi et garantissant au mieux le confort quotidien des résidents. _COMMODITÉS Pour le bien être de nos chers futurs résidents, la Résidence REGALIA propose des prestations uniques : salle de sport, espaces loisirs , et abattoir. _SMART HOME Appartements intelligents par excellence grâce à la technologie smart home « en option ». Livraison JANVIER 2027",17,358000.0,La Marsa,apartment,4.616110126026426,0.029970029970029972,3576.423576423577,33.36666666666667,0,0,492373.9130434783,410000.0,115,482143.85088757396
1579,À vendre: Appartement S3 à Kélibia La Blanche,apartment,Tunisie,132.5,3.0,2.0,1.0,"À vendre : Appartement S3 à Kélibia La Blanche – À 800 m de la plage Découvrez ce spacieux appartement S3 de 130 m², idéalement situé à proximité de Kélibia La Blanche, à seulement 800 mètres de la plage. Il bénéficie d’un jardin privatif et d’une entrée indépendante, offrant confort et intimité. L’espace jour se compose d’un salon lumineux et d’une cuisine indépendante, tandis que l’espace nuit comprend deux chambres, une suite parentale avec salle d’eau privative et une salle d’eau supplémentaire pour les invités. Situé dans un immeuble en cours de construction, ce bien représente une excellente opportunité d’investissement dans un quartier prisé, à quelques minutes de la mer.",8,310000.0,Autre,apartment,4.894101477840304,0.022641509433962263,2339.622641509434,44.166666666666664,0,0,398396.0297239915,360000.0,471,482143.85088757396
1583,A vendre un appartement en S3 de 140m² à Ennasr2,apartment,Tunisie,143.3,4.0,3.0,2.0,"Cet appartement est situé à Ennasr 1, au sein d’une résidence récente, sécurisée et très bien réputée. Il se trouve au 3 étage et bénéficie d’un double ascenseur. À l’entrée, on découvre un agréable salon lumineux ouvrant sur un balcon offrant une vue dégagée. La cuisine est entièrement équipée et aménagée, complétée par un séchoir et équipée d’un détecteur de fumée pour plus de sécurité. Une salle d’eau pour les invités vient compléter la partie jour. La partie nuit se compose d’une suite parentale avec dressing et salle d’eau privative, de deux chambres à coucher dotées de dressings, ainsi que d’une salle de bain commune. L’appartement est entièrement sécurisé et modernisé, il dispose d’une alarme, de caméras de surveillance, d’un vidéophone et d’un système domotique permettant de contrôler l’ensemble des installations à distance. Des climatiseurs split-system sont installés dans toutes les pièces Une place de parking est disponible au sous-sol.",13,550000.0,Ennasr,apartment,4.971894465779825,0.027913468248429864,3838.1018841591062,35.825,0,0,431078.43137254904,395000.0,51,482143.85088757396
1584,S3 d’exception avec jardin privatif et piscine,apartment,Tunisie,115.7,4.0,3.0,2.0,"Exceptionnel S+3 avec Jardin et Piscine – La Soukra Référence : Résidence Les Chênes - Lot A0-1 Découvrez ce joyau architectural situé au rez-de-chaussée d'une résidence de très haut standing à La Soukra, à deux pas du Monoprix. Cet appartement unique offre l'indépendance d'une villa avec la sécurité d'une résidence intimiste. SURFACES ET EXTÉRIEUR Surface habitable : 121,7 m² Jardin privatif : 117 m² Piscine privée : 8,5 m² (Bassin de détente intégré) AGENCEMENT DE STANDING Espace Jour : Un vaste salon-salle à manger lumineux ouvert sur la terrasse et le jardin. Une cuisine moderne de standing avec îlot central et séchoir attenant. Espace Nuit : Une suite parentale avec salle de bain privée, et deux chambres à coucher spacieuses partageant une salle d’eau moderne avec douche à l’italienne. LA RÉSIDENCE La Résidence Les Chênes est un projet exclusif en R+2 comprenant seulement 16 appartements. Elle se distingue par : Son architecture contemporaine et ses finitions raffinées. Son emplacement privilégié et paisible à La Soukra. Un parking sécurisé en sous-sol (place disponible à 25 000 DT). Un ascenseur desservant tous les niveaux. CARACTÉRISTIQUES TECHNIQUES Type de bien : Appartement S+3 État : En construction (Finitions haut de gamme) Localisation : La Soukra (Secteur Monoprix) VOTRE FUTUR CHEZ-VOUS Cet appartement est idéal pour une famille exigeante recherchant calme, prestige et un espace extérieur généreux pour les réceptions et la détente. Ne manquez pas cette opportunité rare sur le marché. Contactez-nous pour organiser votre visite.",6,840000.0,La Soukra,apartment,4.75960653929251,0.034572169403630074,7260.155574762316,28.925,0,0,521519.9090909091,443000.0,187,482143.85088757396
1585,A vendre un appartement en S3 de 140m² à Ennasr2,apartment,Tunisie,137.7,2.0,1.0,1.0,"Cet appartement est situé à Ennasr 1, au sein d’une résidence récente, sécurisée et très bien réputée. Il se trouve au 3 étage et bénéficie d’un double ascenseur. À l’entrée, on découvre un agréable salon lumineux ouvrant sur un balcon offrant une vue dégagée. La cuisine est entièrement équipée et aménagée, complétée par un séchoir et équipée d’un détecteur de fumée pour plus de sécurité. Une salle d’eau pour les invités vient compléter la partie jour. La partie nuit se compose d’une suite parentale avec dressing et salle d’eau privative, de deux chambres à coucher dotées de dressings, ainsi que d’une salle de bain commune. L’appartement est entièrement sécurisé et modernisé, il dispose d’une alarme, de caméras de surveillance, d’un vidéophone et d’un système domotique permettant de contrôler l’ensemble des installations à distance. Des climatiseurs split-system sont installés dans toutes les pièces Une place de parking est disponible au sous-sol.",13,550000.0,Ennasr,apartment,4.932313327320786,0.014524328249818447,3994.190268700073,68.85,0,0,431078.43137254904,395000.0,51,482143.85088757396
1588,Appartement s2 directe promoteur aux JDC,apartment,Tunisie,105.7,3.0,2.0,1.0,"La méditerranée immobilière Lac 2, vous propose à la vente un appartement s2 Situé dans un quartier résidentiel prisé, calme et sécurisé, cet élégant. cet appartement S2 d’une superficie de 110 m² est proposé directement du promoteur, avec frais d’enregistrement réduits. Caractéristiques de l’appartement : Un spacieux salon lumineux avec accès à un balcon/terrasse Cuisine moderne équipée (plaque, hotte, four) avec séchoir Deux chambres à coucher dont une avec dressing Salle de bain  salle d’eau pour les invités Revêtement en marbre, menuiserie aluminium, chauffage central et climatisation en split Avantages : Résidence haut standing sécurisée avec ascenseur Piscine commune dans la résidence Place de parking privée au sous-sol Proximité des écoles, commerces, cafés et transports Idéal pour habitation ou investissement locatif",1,590000.0,Jardins de Carthage,apartment,4.670021158307708,0.028382213812677387,5581.835383159886,35.233333333333334,0,0,669237.7777777778,650000.0,180,482143.85088757396
1591,S4 231 m² petite résidenceJardins de Carthage,apartment,Tunisie,423.15,5.0,4.0,2.0,"Darcom Tunisia met à la vente un appartement S4 de 231 m², situé dans une petite résidence R4 gardée et sécurisée près de toutes commodités aux Jardins de Carthage. La partie jour se compose comme suit : -un spacieux salon/salle à manger lumineux ouvrant sur un balcon - un séjour séparé -une cuisine aménagée et équipée (Hotte, Plaque et Four,lave- vaiselle) - une salle d’eau avec douche - une chambre de service La partie nuit séparée comprend : - un dressing au hall - une suite parentale avec dressings et disposant d’une salle de bain -deux chambres à coucher chacune avec dressing - une salle de bain commune -Une place de parking au sous-sol et un cellier sont disponibles Système central de climatisation et chauffage installé .",1,980000.0,Jardins de Carthage,apartment,6.050087166253744,0.011816140848398913,2315.963606286187,84.63,0,0,669237.7777777778,650000.0,180,482143.85088757396
1597,Appartement S3 Ennaser,apartment,Tunisie,160.5,2.0,1.0,1.0,"REF: AVM02028 Perla Immo met en vente ; Un appartement S3 Emplacement: Ennaser Bon emplacement proche de Echemi En 4 ème étage avec deux ascenseurs Résidence R6 bien sécurisée Bonne orientation est-ouest, bien ensoleillé Description: Un salon lumineux ouvrant sur un balcon Une cuisine bien équipée avec séchoir La partie nuit comprend trois chambres à coucher avec dressings. Une salle de bain ainsi qu’une salle d’eau. Superficie totale: 150 m² Chauffage central 4 climatiseurs Prix : 450000 dt Parking: sous-sol - Bâti 2009 - Titre individuel Contact: 20338278 ou 98617607 ou 71 717 175",13,450000.0,Autre,apartment,5.084505142662711,0.012461059190031152,2803.7383177570096,80.25,0,0,398396.0297239915,360000.0,471,482143.85088757396
1598,Appartement S3 à ain Zaghouan,apartment,Tunisie,148.85,4.0,3.0,2.0,Société Mellouli immobilière met à la vente un appartement S3 à ain Zaghouan derrière maison hyndai dans une résidence calme et sécurisée - salon avec balcon - cuisine agencée et équipée avec séchoir - salle d'eau pour invités - deux chambres à coucher avec dressing - suite parentale - salle de bain commune L'appartement est doté de la climatisation en Split et du chauffage central.,6,468000.0,Ain Zaghouan,apartment,5.009634793762672,0.026872690628149145,3144.1048034934497,37.2125,0,0,459137.9310344828,420000.0,29,482143.85088757396
1599,À vendre appartement S3 avec piscine à hammamet Nord,apartment,Tunisie,76.3,4.0,3.0,2.0,Cet appartement est situé dans une résidence récemment  construite  à Hammamet nord . Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur une piscine privatif et une terrasse de 80m²  ainsi qu’une cuisine indépendante  moderne bien agencée et équipée et une salle d’eau pour les invitées. En avançant dans le couloir on trouve la partie nuit qui couvre trois chambres à couchers nanties des dressings  et  qui se partagent une salle de douche. la climatisation Chaud/ Froid est disponible .,10,680000.0,Hammamet,apartment,4.3476939555933765,0.05242463958060289,8912.188728702491,19.075,0,0,389698.6301369863,375000.0,146,482143.85088757396
1602,À vendre appartement S3 avec piscine à hammamet Nord,apartment,Tunisie,81.5,2.0,1.0,1.0,Cet appartement est situé dans une résidence récemment  construite  à Hammamet nord . Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur une piscine privatif et une terrasse de 80m²  ainsi qu’une cuisine indépendante  moderne bien agencée et équipée et une salle d’eau pour les invitées. En avançant dans le couloir on trouve la partie nuit qui couvre trois chambres à couchers nanties des dressings  et  qui se partagent une salle de douche. la climatisation Chaud/ Froid est disponible .,10,680000.0,Hammamet,apartment,4.412798293340635,0.024539877300613498,8343.558282208589,40.75,0,0,389698.6301369863,375000.0,146,482143.85088757396
1606,Superbe appartement S2 de 129m² à vendre,apartment,Tunisie,130.4,3.0,2.0,1.0,"Spacieux, fonctionnels et conçus dans un style soigné, nos appartements S+2 (Salon et 2 chambres) offrent toutes les commodités nécessaires pour répondre parfaitement à vos besoins quotidiens. Ils allient confort, qualité et praticité dans un environnement harmonieux. Nous disposons encore de quelques appartements S+2, avec des surfaces variant de 129 à 131 m². « Pour d’amples informations, n'hésitez pas à nous contacter au +216 98 780 888 ou par e-mail à commercial@cipolin-immobilier.com. Site web : cipolin-immobilier.com. »",13,635000.0,Autre,apartment,4.8782461060505105,0.023006134969325152,4869.63190184049,43.46666666666667,0,0,398396.0297239915,360000.0,471,482143.85088757396
1607,Appartement A03 – S1 – Résidence MAYA à Kairouan,apartment,Tunisie,59.2,1.0,0.0,1.0,"Appartement A03 – S+1 – Résidence MAYA à Kairouan Appartement S+1 de 62,5 m², avec un jardin de 28 m², parfait pour profiter de la nature tout en restant proche de la ville. Le salon lumineux, la chambre confortable et la cuisine fonctionnelle font de cet appartement un choix idéal pour les jeunes couples ou investisseurs. Caractéristiques : Surface totale : 62,5 m² Jardin : 28 m² Prix TTC : 167.875,000 DT N'hésitez pas à prendre contact avec nous pour programmer rapidement votre visite !",5,167875.0,Kairouan,apartment,4.097672352314776,0.01689189189189189,2835.7263513513512,59.2,0,0,226658.10344827586,223532.0,29,482143.85088757396
1608,Appartement S2 témoin à jardins de carthage,apartment,Tunisie,125.5,3.0,2.0,1.0,"La Méditerranée immobilière Lac 2, vous propose à la vente un magnifique appartement S2 témoin de 118m² Vue dégagée avec une terrasse au premier étage à jardin de Carthage 2chambre à coucher avec dressing 2 points d’eau Le prix : 576 000t 30 000t place parking sous sol Abri à 18 000t",1,576000.0,Jardins de Carthage,apartment,4.840242308167575,0.02390438247011952,4589.641434262948,41.833333333333336,0,0,669237.7777777778,650000.0,180,482143.85088757396
1610,"S2 de 94,30m² et une terrasses de 6m²",apartment,Tunisie,91.2,3.0,2.0,1.0,"La Résidence « REGALIA 2 » se situe à Ain Zaghouan et donne directement sur l’avenue Khalid Ibn El Walid, elle est idéalement placée à dix minutes du centre ville et de la Marsa, et à proximité des Berges du Lac et de l’aéroport. _CONCEPTION Née d’un désir d’exclusivité et d’excellence, la Résidence REGALIA se distingue par l’originalité de son architecture et de la conception de ses façades et de ses parties communes. La résidence s’articule autour d’une multitude d’espaces verts à la végétation luxuriante créant ainsi un véritable véritable poumon vert et faisant de la résidence un havre de paix et de sérénité. La 1 ère tranche de la Résidence « REGALIA » est composée de 02 Blocs comprenant des locaux de commerce et des appartements de Haut Standing de type S+1, S+2 et S+3, aux plans optimisés et jouissant de terrasses privatives. Les surfaces des appartements sont comprises entre 58m2 et plus de 165 m². Des places de stationnement et des celliers privatifs sont disponibles au sous-sol. _SERVICES DE PROXIMITÉ La Résidence jouit d’une multitude de services à proximité immédiate : Supermarchés « Monoprix, M.G » épicerie fine « BEN YAGHLEN ET BEN GAYED HESSINE » Jardin d’enfants, pharmacie, clinique la Soukra créant ainsi un espace de vie harmonieux et réfléchi et garantissant au mieux le confort quotidien des résidents. _COMMODITÉS Pour le bien être de nos chers futurs résidents, la Résidence REGALIA propose des prestations uniques : salle de sport, espaces loisirs , et abattoir. _SMART HOME Appartements intelligents par excellence grâce à la technologie smart home « en option ». Livraison JANVIER 2027",17,358000.0,La Marsa,apartment,4.523960130562548,0.03289473684210526,3925.438596491228,30.400000000000002,0,0,492373.9130434783,410000.0,115,482143.85088757396
1614,"S2 de 96,70m² sur une terrasses de 9,60m²",apartment,Tunisie,95.6,3.0,2.0,1.0,"La Résidence « REGALIA 2 » se situe à Ain Zaghouan et donne directement sur l’avenue Khalid Ibn El Walid, elle est idéalement placée à dix minutes du centre ville et de la Marsa, et à proximité des Berges du Lac et de l’aéroport. _CONCEPTION Née d’un désir d’exclusivité et d’excellence, la Résidence REGALIA se distingue par l’originalité de son architecture et de la conception de ses façades et de ses parties communes. La résidence s’articule autour d’une multitude d’espaces verts à la végétation luxuriante créant ainsi un véritable véritable poumon vert et faisant de la résidence un havre de paix et de sérénité. La 1 ère tranche de la Résidence « REGALIA » est composée de 02 Blocs comprenant des locaux de commerce et des appartements de Haut Standing de type S+1, S+2 et S+3, aux plans optimisés et jouissant de terrasses privatives. Les surfaces des appartements sont comprises entre 58m2 et plus de 165 m². Des places de stationnement et des celliers privatifs sont disponibles au sous-sol. _SERVICES DE PROXIMITÉ La Résidence jouit d’une multitude de services à proximité immédiate : Supermarchés « Monoprix, M.G » épicerie fine « BEN YAGHLEN ET BEN GAYED HESSINE » Jardin d’enfants, pharmacie, clinique la Soukra créant ainsi un espace de vie harmonieux et réfléchi et garantissant au mieux le confort quotidien des résidents. _COMMODITÉS Pour le bien être de nos chers futurs résidents, la Résidence REGALIA propose des prestations uniques : salle de sport, espaces loisirs , et abattoir. _SMART HOME Appartements intelligents par excellence grâce à la technologie smart home « en option ». Livraison décembre  2026",18,373000.0,La Marsa,apartment,4.570578741218473,0.03138075313807531,3901.6736401673643,31.866666666666664,0,0,492373.9130434783,410000.0,115,482143.85088757396
1616,A vendre appartement S2 HS à AFH Mrezga hammamet,apartment,Tunisie,104.5,3.0,2.0,1.0,"L’agence immobilière Le Boulevard vous propose : A #Vendre           #Référence : 1432a Un appartement S2 haut standing, dans une résidence bien sécurisée à AFH Mrezge, Cité El wafa, Nabeul. Il se compose d’un salon lumineux avec terrasse, d’une cuisine indépendante bien équipée (plaque, hotte, etc.) avec séchoir, d’une salle d’eau pour les invités, d’une suite parentale avec dressing et d’une chambre à coucher avec dressing •	Climatisation en split système •	Chauffage central •	Vidéo phone et code d’accès •	Piscine collective •	Salle de sport •	Ascenseur •	Jardin aménagé et espaces extérieurs •	Espace de loisirs et de détente •	15 minutes de la plage à pied •	Près de tourtes les commodité (Magasin, restaurant, faculté, banque, pharmacie…) •	Superficie : 105 m² •	Remise des clés en mars 2027 •	Prix : 475.000 TND inclus place de parking sous-sol",10,475000.0,Hammamet,apartment,4.658710952916121,0.028708133971291867,4545.454545454545,34.833333333333336,0,0,389698.6301369863,375000.0,146,482143.85088757396
1626,Appart s2 au RDC avec place de parking à vendre,apartment,Tunisie,65.6,1.0,0.0,1.0,"Découvrez cet appartement S2 de bon standing, d’une superficie de 67 m², situé au rez-de-chaussée et à quelques pas de la mer. Dès l’entrée, vous serez séduit par un salon lumineux ouvert sur une cuisine à l’américaine moderne. Celle-ci donne accès à un grand séchoir de 50 m², idéal pour vos moments de détente ou vos besoins de rangement. La partie nuit se compose de deux chambres spacieuses et d’une salle de bain équipée d’une baignoire. Cet appartement allie confort, fonctionnalité et proximité de la plage — parfait pour une résidence principale, secondaire ou un investissement locatif. Superficie : 67 m² Proximité : Mer à quelques mètres Étage : Rez-de-chaussée Composition : Salon, cuisine américaine, 2 chambres, salle de bain, grand séchoir place de parking au sous-sol disponible",11,245000.0,Autre,apartment,4.198704577546343,0.015243902439024392,3734.756097560976,65.6,0,0,398396.0297239915,360000.0,471,482143.85088757396
1627,A VENDRE DUPLEX S3 Boumhal Bessatine,apartment,Tunisie,165.1,3.0,2.0,1.0,"Ce duplex S3 de 170m² est situé dans un quartier résidentiel. Il fait partie d’une résidence sécurisée. Dés l'entrée, vous serez accueilli par un hall qui mène vers une pièce de vie spacieuse, idéale pour aménager un salon et une salle à manger s'ouvrent sur un balcon. La cuisine est équipée par des éléments de rangement, plaque, hotte et four avec séchoir. Une salle d'eau pour les invités vient compléter ce niveau. À l’étage, la partie nuit loge trois chambres à coucher et une salle de bain commune est également disponible. Le duplex dispose du chauffage central et une climatisation en split système et d'une place de parking au sous-sol",8,360000.0,Autre,apartment,5.112590016619249,0.018170805572380377,2180.496668685645,55.03333333333333,0,0,398396.0297239915,360000.0,471,482143.85088757396
1631,A vendre duplex avec vue Lac,apartment,Tunisie,248.1,4.0,3.0,2.0,"Agence immobilière le Carré 9 vous propose à la vente un duplex S3 d’une superficie de 243m² situé dans une petite résidence calme et gardée aux Berges du Lac 2. Le Rez-de-chaussée se compose d’un salon et salle à manger, une cuisine équipée qui donne sur une terrasse et une salle d’eau invités. Le 1er étage contient une suite parentale avec sa propre salle de bain et un balcon avec vue sur le Lac, deux chambres à coucher et une salle de bain commune. Deux places de parking et un cellier sont disponibles au sous-sol ainsi une place de parking avec abri à l’extérieur. Surface habitable nette est 154m², surface terrasse 36m². Dossier juridique en règle avec un titre foncier. Pour plus d’informations veuillez nous contacter au 23219610. ou bien 28177388.",2,1300000.0,Berges du Lac,apartment,5.517854422268135,0.016122531237404272,5239.822652156388,62.025,0,0,998295.7746478873,950000.0,71,482143.85088757396
1634,S2 en vente,apartment,Tunisie,124.7,3.0,2.0,1.0,"Direct promoteur, spacieux appartement S2 en rez-de-chaussée d’une superficie habitable de 131,39 m², bénéficiant d’un jardin privatif de 40 m².Dès l’entrée, vous découvrez un salon lumineux donnant accès à un jardin verdoyant.La cuisine, indépendante, est entièrement aménagée et équipée (plaque de cuisson, hotte aspirante et four), elle est climatisée, dispose d’un séchoir pratique et donne également accès au jardin.Un point d’eau est à la disposition des invitésLa partie nuit se compose de deux chambres à coucher, chacune équipée d’un dressing et d’un climatiseur, offrant un accès direct au jardin.Le bien comprend également une place de parking au sous-sol.",22,592000.0,Autre,apartment,4.8338981155962015,0.024057738572574178,4747.393744987971,41.56666666666667,0,0,398396.0297239915,360000.0,471,482143.85088757396
1635,À vendre S2 avec jardin à Hammamet Zone Sindbad,apartment,Tunisie,89.85,1.0,0.0,1.0,Cet appartement est situé a RDC d’un immeuble privée à Hammamet zone Sindbad. Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur le jardin ainsi qu’une cuisine indépendante  moderne bien agencée et équipée complété par un séchoir.  En avançant dans le couloir on trouve la partie nuit qui couvre deux chambres à coucher  ouvrant sur le jardin nanties des dressings et qui se partagent une salle de douche . Le chauffage et la climatisation En Split System sont disponibles . Une place parking sous-sol et un cellier  sont  disponibles.,7,420000.0,Hammamet,apartment,4.50920979484218,0.011129660545353368,4674.457429048414,89.85,0,0,389698.6301369863,375000.0,146,482143.85088757396
1638,À vendre un appartement s1 de 62m,apartment,Tunisie,64.2,1.0,0.0,1.0,"Notre agence met à la vente un charmant appartement S1 ( meublé) ,  de 62 m² situé dans une résidence sécurisée avec piscine collective, à Cité El Wafa ,Mrezga, Nabeul. L’appartement se compose de : Un salon ouvrant sur un balcon Une kitchenette entièrement équipée Une chambres à coucher qui s'ouvre sur un petit balcon Une salle de douche Une place de parking au sous sol Confort garanti : toutes les pièces sont chauffées et climatisées. TITRE INDIVIDEUEL Pour plus d’informations ou pour fixer un rendez-vous, merci de nous contacter au : 26 179 301 / whatsapp 216 50 043 750",11,255000.0,Hammamet,apartment,4.177459468932607,0.01557632398753894,3971.96261682243,64.2,0,0,389698.6301369863,375000.0,146,482143.85088757396
1640,Opportunité d'unS2 au 2 ème à vendre,apartment,Tunisie,128.3,2.0,1.0,1.0,"Spacieux, fonctionnels et conçus dans un style soigné, nos appartements S+2 (Salon et 2 chambres) offrent toutes les commodités nécessaires pour répondre parfaitement à vos besoins quotidiens. Ils allient confort, qualité et praticité dans un environnement harmonieux. Nous disposons encore de quelques appartements S+2, avec des surfaces variant de 129 à 131 m². « Pour d’amples informations, n'hésitez pas à nous contacter au +216 98 780 888 ou par e-mail à commercial@cipolin-immobilier.com. Site web : cipolin-immobilier.com. »",12,645000.0,Autre,apartment,4.8621352857778115,0.015588464536243178,5027.2798129384255,64.15,0,0,398396.0297239915,360000.0,471,482143.85088757396
1644,S2 en vente,apartment,Tunisie,162.7,1.0,0.0,1.0,"Cet appartement S2, situé au rez-de-chaussée d’une résidence R3 à Jardin de Carthage, est proposé au prix de 675 000 DT et offre une superficie totale de 158 m², avec un agréable espace extérieur aménagé en petit jardin.L’entrée s’ouvre sur un salon spacieux et lumineux, donnant un accès direct à l’espace extérieur. La cuisine, entièrement aménagée avec des espaces de rangement, est équipée d’un four électrique, d’une plaque de cuisson et est complétée par un séchoir. Une salle d’eau pour invités complète la partie jour.La partie nuit, bien indépendante, se compose d’une suite parentale avec dressing, d’une chambre à coucher, d’un dressing au niveau du hall de nuit, ainsi que d’une salle de bain.Une place de parking en sous-sol est incluse. Cet appartement offre un espace extérieur appréciable et un emplacement privilégié à Jardin de Carthage, idéal pour un cadre de vie confortable.",18,675000.0,Carthage,apartment,5.098035484377089,0.0061462814996926865,4148.740012292564,162.7,0,0,630882.3529411765,675000.0,17,482143.85088757396
1647,A vendre un appartement en S3 de 140m² à Ennasr2,apartment,Tunisie,137.1,2.0,1.0,1.0,"Cet appartement est situé à Ennasr 1, au sein d’une résidence récente, sécurisée et très bien réputée. Il se trouve au 3 étage et bénéficie d’un double ascenseur. À l’entrée, on découvre un agréable salon lumineux ouvrant sur un balcon offrant une vue dégagée. La cuisine est entièrement équipée et aménagée, complétée par un séchoir et équipée d’un détecteur de fumée pour plus de sécurité. Une salle d’eau pour les invités vient compléter la partie jour. La partie nuit se compose d’une suite parentale avec dressing et salle d’eau privative, de deux chambres à coucher dotées de dressings, ainsi que d’une salle de bain commune. L’appartement est entièrement sécurisé et modernisé, il dispose d’une alarme, de caméras de surveillance, d’un vidéophone et d’un système domotique permettant de contrôler l’ensemble des installations à distance. Des climatiseurs split-system sont installés dans toutes les pièces Une place de parking est disponible au sous-sol.",13,550000.0,Ennasr,apartment,4.9279780604152466,0.014587892049598834,4011.670313639679,68.55,0,0,431078.43137254904,395000.0,51,482143.85088757396
1648,A vendre appartement S2 au bord de la mer à Hammamet,apartment,Tunisie,115.9,1.0,0.0,1.0,"L’agence immobilière Le Boulevard vous propose : A #Vendre       #Référence : 1299a Appartement S2 de très haut standing, situé dans une résidence bien sécurisée, au bord de la mer à Hammamet. Il se compose d'un salon avec balcon, deux chambres à coucher, salle de bain, une cuisine moderne et bien équipée. •	Superficie couverte : 110 m² •	Piscine au dernier étage avec espace de repas avec vue sur mer •	Climatiseurs •	Chauffage central •	Ascenseur •	A 400 mètres de la plage •	Résidence gardée avec caméras de surveillance et gardien jour & nuit •	Proche de toutes les commodité (magasin, restaurant, salon de thé, transport…) •	Titre foncier •	Prix : 520.000 TND y compris place de parking sous-sol",1,520000.0,Hammamet,apartment,4.761318868478023,0.008628127696289905,4486.62640207075,115.9,0,0,389698.6301369863,375000.0,146,482143.85088757396
